BLUE,GREEN,RED,NIR,SWIR,Landcover
940.75,1096.5,1011.75,1976.0,2063.25,road
953.0,1090.0,995.0,2022.3334,2020.3334,road
938.2,1061.0,996.6667,2016.0,2020.3334,road
921.5,1074.5,951.8333,2069.0,2027.75,road
918.8,1050.6666,967.5,2062.5,2027.75,road
924.5,1065.0,995.5,1990.0,2070.0,road
910.0833,1078.1666,1002.3333,2073.0,2077.0,road
899.8,1093.0,1005.5,2103.5,2143.0,road
897.625,1089.0,997.75,2119.5,2143.0,road
923.25,1076.0,993.8333,2084.4,2163.8333,road
924.25,1097.6,994.0,2045.5,2178.0,road
926.0,1084.6666,1000.0,2127.1667,2151.5,road
908.0,1106.5,998.0,2138.0,2151.5,road
933.0,1085.5,1005.0,2071.3333,2103.0,road
925.25,1059.3334,1001.0,2103.4285,2103.0,road
897.0,1058.0,988.5,2070.4,2023.0,road
905.6667,1060.0,1002.3333,2101.6,2032.0,road
898.5,1074.6666,1004.0,2128.6667,2003.0,road
887.0,1058.0,982.5,1988.3334,2003.0,road
901.2,1050.0,986.0,1975.0,2033.5,road
892.25,1062.0,978.5,2083.6,2044.75,road
907.0,1066.0,970.0,2140.0,2123.0,road
903.5,1070.3334,974.875,2113.5,2112.75,road
