BLUE,GREEN,RED,NIR,NDVI,Landcover
0.04185,0.0472,0.02695,0.00765,0.060078617,water
0.0437,0.0472,0.0284,0.00795,0.038503885,water
0.043,0.0517,0.028,0.00795,0.09186904,water
0.043,0.0506,0.02905,0.008,0.08119656,water
0.0433,0.0519,0.02895,0.00815,0.09033614,water
0.0439,0.05245,0.02855,0.0083,0.08873897,water
0.04395,0.0511,0.02815,0.008,0.07522359,water
0.04395,0.05095,0.0285,0.0081,0.07376185,water
0.04225,0.0511,0.0287,0.00835,0.09480451,water
0.04385,0.0511,0.02805,0.00825,0.07635597,water
0.0426,0.05045,0.02905,0.0079,0.08436327,water
0.0438,0.05415,0.0288,0.0086,0.10566616,water
0.04435,0.0545,0.02895,0.0088,0.10268084,water
0.04405,0.05295,0.0301,0.00875,0.09175255,water
0.0433,0.0541,0.0315,0.0088,0.11088297,water
0.0426,0.0559,0.03185,0.00875,0.1350254,water
0.04465,0.056,0.0317,0.0087,0.11276704,water
0.0463,0.05695,0.0318,0.00905,0.10314768,water
0.04585,0.05575,0.0307,0.0094,0.097440936,water
0.0469,0.0546,0.03175,0.00955,0.075862065,water
0.04525,0.05265,0.0324,0.01005,0.075587355,water
0.0452,0.051,0.0331,0.0107,0.060291033,water
0.0455,0.0526,0.0326,0.0102,0.07237514,water
0.0455,0.0526,0.0326,0.0102,0.07237514,water
0.0438,0.0554,0.0316,0.0112,0.11693548,water
0.0454,0.0567,0.034,0.0121,0.11067578,water
0.0458,0.0565,0.0321,0.0123,0.10459431,water
0.0463,0.0587,0.0332,0.014,0.11809521,water
0.0466,0.0587,0.0329,0.0148,0.11490979,water
0.0486,0.0588,0.0319,0.0147,0.09497208,water
0.0495,0.0625,0.0321,0.0158,0.116071425,water
0.0506,0.06,0.0323,0.0145,0.084990956,water
0.0498,0.0578,0.0298,0.016,0.07434942,water
0.03755,0.0431,0.02145,0.0084,0.06881588,water
0.0387,0.04285,0.02125,0.0083,0.05088902,water
0.0382,0.0427,0.02155,0.0081,0.05562425,water
0.03855,0.0432,0.02185,0.0079,0.056880735,water
0.0394,0.04425,0.02175,0.0075,0.057979677,water
0.04035,0.04515,0.0218,0.0077,0.05614034,water
0.04155,0.0455,0.02295,0.00745,0.04537622,water
0.04235,0.0472,0.0254,0.0083,0.054159686,water
0.0422,0.04765,0.0259,0.0077,0.060656644,water
0.04045,0.0468,0.0259,0.00745,0.072779365,water
0.04195,0.0468,0.0255,0.00745,0.05464789,water
0.041,0.04635,0.0262,0.0078,0.061247826,water
0.0408,0.0466,0.0268,0.0074,0.066361524,water
0.0384,0.04425,0.0241,0.0068,0.070780374,water
0.0384,0.04425,0.0241,0.0068,0.070780374,water
0.03875,0.0464,0.02615,0.00755,0.08984144,water
0.0399,0.0461,0.02675,0.00765,0.072093025,water
0.0395,0.04595,0.02635,0.0077,0.075482704,water
0.04025,0.04585,0.0268,0.0078,0.06504067,water
0.03885,0.0467,0.027,0.0078,0.09175924,water
0.0408,0.04805,0.02695,0.0083,0.08159819,water
0.0421,0.04795,0.02785,0.0081,0.06496389,water
0.0414,0.04725,0.0269,0.0082,0.06598983,water
0.0429,0.04705,0.0289,0.008,0.04613674,water
0.0431,0.0504,0.02875,0.00795,0.07807487,water
0.04315,0.0505,0.0286,0.008,0.07848373,water
0.04375,0.05065,0.02865,0.00825,0.07309323,water
0.04385,0.05095,0.0287,0.0084,0.07489449,water
0.0444,0.05015,0.0283,0.008,0.060814388,water
0.0428,0.051,0.02825,0.00825,0.08742001,water
0.04365,0.05065,0.0286,0.0081,0.07423117,water
0.0439,0.0508,0.0293,0.00795,0.07286164,water
0.04415,0.05095,0.02925,0.0076,0.07150368,water
0.04295,0.05495,0.0287,0.00755,0.12257403,water
0.0429,0.05415,0.02885,0.0087,0.115919635,water
0.044,0.05425,0.0315,0.00885,0.10432568,water
0.04325,0.0536,0.0315,0.00885,0.1068663,water
0.04335,0.0558,0.0315,0.00895,0.1255673,water
0.0443,0.0567,0.0313,0.0093,0.12277226,water
0.046,0.0529,0.0306,0.00925,0.06976745,water
0.0465,0.0528,0.0317,0.0095,0.0634441,water
0.04585,0.05295,0.03225,0.0095,0.07186232,water
0.04365,0.0528,0.03225,0.0102,0.09486779,water
0.0458,0.0513,0.0334,0.0106,0.056642633,water
0.0465,0.0501,0.0312,0.0105,0.03726706,water
0.0465,0.0501,0.0312,0.0105,0.03726706,water
0.0458,0.0518,0.0321,0.0117,0.061475422,water
0.0479,0.0558,0.0339,0.012,0.07618129,water
0.0477,0.0558,0.034,0.0124,0.07826087,water
0.0466,0.0593,0.0329,0.0127,0.11992448,water
0.0464,0.0593,0.0319,0.014,0.12204354,water
0.0469,0.0583,0.0326,0.0138,0.108365014,water
0.0516,0.06,0.0312,0.0142,0.07526879,water
0.0514,0.0585,0.0307,0.0141,0.06460419,water
0.0487,0.0568,0.034,0.0149,0.07677725,water
0.0387,0.0434,0.0213,0.00765,0.057247274,water
0.03765,0.04305,0.02155,0.00795,0.066914484,water
0.03755,0.04315,0.0212,0.00805,0.06939284,water
0.03745,0.0428,0.02145,0.00785,0.06666668,water
0.03945,0.0443,0.02225,0.0074,0.05791045,water
0.04155,0.045,0.02245,0.00735,0.03986138,water
0.04125,0.0446,0.02315,0.00725,0.039021514,water
0.04135,0.04595,0.02435,0.008,0.052691862,water
0.04185,0.048,0.02625,0.00765,0.06844741,water
0.04155,0.0468,0.02575,0.0079,0.059422746,water
0.04245,0.0466,0.0256,0.00755,0.046603028,water
0.04165,0.0471,0.026,0.00745,0.061408438,water
0.03815,0.0449,0.0246,0.0074,0.08127633,water
0.03815,0.0435,0.02405,0.0069,0.06552354,water
0.03815,0.0435,0.02405,0.0069,0.06552354,water
0.038,0.04285,0.0239,0.00755,0.059987634,water
0.03855,0.0444,0.0239,0.00715,0.070524395,water
0.0399,0.0459,0.02625,0.00785,0.06993004,water
0.039,0.0459,0.026,0.00815,0.08127206,water
0.03855,0.04705,0.026,0.00825,0.09929904,water
0.04035,0.04705,0.02605,0.00845,0.07665901,water
0.0409,0.04665,0.02705,0.0083,0.06567676,water
0.0389,0.04685,0.0275,0.00805,0.092711374,water
0.0413,0.0468,0.028,0.00795,0.062429056,water
0.04235,0.0503,0.02815,0.00795,0.085806765,water
0.0429,0.05055,0.0286,0.008,0.08186195,water
0.0422,0.04985,0.02825,0.0083,0.083106995,water
0.0423,0.0501,0.028,0.00825,0.08441556,water
0.04335,0.0505,0.0281,0.00795,0.07618542,water
0.0435,0.05055,0.02825,0.008,0.07496013,water
0.0443,0.05035,0.028,0.00765,0.063919686,water
0.0441,0.0535,0.0289,0.00805,0.096311465,water
0.04385,0.05505,0.02895,0.0079,0.113245696,water
0.04375,0.0547,0.02865,0.00765,0.111223966,water
0.04295,0.05435,0.03085,0.00885,0.117163405,water
0.04335,0.05525,0.03145,0.0088,0.12068966,water
0.04395,0.05575,0.03185,0.0088,0.11835508,water
0.04375,0.05465,0.0318,0.00885,0.11077238,water
0.04425,0.0541,0.0319,0.00965,0.10015251,water
0.04465,0.0523,0.03175,0.0094,0.07890665,water
0.04525,0.0521,0.03205,0.00965,0.07036467,water
0.0443,0.052,0.032,0.00965,0.07995846,water
0.0442,0.0524,0.0325,0.00955,0.08488614,water
0.0437,0.0512,0.0323,0.0106,0.079030566,water
0.046,0.0525,0.0329,0.0104,0.06598983,water
0.046,0.0525,0.0329,0.0104,0.06598983,water
0.048,0.0544,0.0317,0.0107,0.0625,water
0.0502,0.0561,0.0346,0.0126,0.055503286,water
0.0503,0.0593,0.0326,0.0136,0.08211682,water
0.0508,0.0593,0.034,0.0127,0.077202566,water
0.0501,0.0591,0.0318,0.0123,0.08241758,water
0.0485,0.0589,0.0311,0.014,0.096834235,water
0.0508,0.0589,0.0302,0.0136,0.073837735,water
0.0514,0.0585,0.0307,0.0141,0.06460419,water
0.0455,0.0574,0.0337,0.0146,0.115646265,water
0.03845,0.04295,0.0216,0.008,0.055282578,water
0.0376,0.0429,0.02165,0.008,0.065838516,water
0.03695,0.04335,0.0213,0.00805,0.07970112,water
0.0383,0.04295,0.0216,0.00775,0.057230778,water
0.0399,0.04305,0.02225,0.0076,0.037974656,water
0.04135,0.04485,0.02245,0.00725,0.040603243,water
0.04035,0.0457,0.0234,0.0072,0.062173124,water
0.04155,0.04555,0.02305,0.00745,0.04592423,water
0.04155,0.0462,0.02365,0.0072,0.052991457,water
0.0412,0.04715,0.02475,0.0075,0.06734579,water
0.0412,0.0463,0.0255,0.0074,0.058285717,water
0.03845,0.0448,0.0241,0.0074,0.076276265,water
0.0385,0.0437,0.0241,0.0068,0.063260324,water
0.03815,0.0433,0.02365,0.0068,0.06322895,water
0.03815,0.0433,0.02365,0.0068,0.06322895,water
0.03725,0.0428,0.0232,0.00755,0.069331676,water
0.03685,0.04255,0.02285,0.0076,0.07178841,water
0.0371,0.0425,0.0225,0.00725,0.06783922,water
0.0368,0.04685,0.02535,0.0077,0.120143436,water
0.03855,0.0472,0.0256,0.00845,0.10087465,water
0.0386,0.0467,0.02565,0.0085,0.09495896,water
0.04055,0.0464,0.02625,0.0083,0.067280024,water
0.0399,0.04645,0.0276,0.00825,0.07585407,water
0.04075,0.049,0.02795,0.00805,0.091921985,water
0.04135,0.0501,0.0283,0.00795,0.09568069,water
0.04255,0.04975,0.0287,0.008,0.07800649,water
0.0426,0.0498,0.02785,0.0083,0.077922106,water
0.04295,0.0506,0.02755,0.00815,0.08177444,water
0.0429,0.05065,0.0288,0.00755,0.08284341,water
0.0434,0.0501,0.028,0.00795,0.07165773,water
0.0435,0.04995,0.02775,0.00755,0.06902088,water
0.04395,0.05345,0.0293,0.008,0.097535945,water
0.0442,0.056,0.02915,0.00785,0.117764495,water
0.0444,0.0558,0.0305,0.00895,0.11377245,water
0.0442,0.05495,0.0313,0.00915,0.10842158,water
0.04325,0.0551,0.03165,0.00895,0.12048808,water
0.04455,0.0537,0.0318,0.0089,0.093129754,water
0.0448,0.05625,0.03215,0.00895,0.11331025,water
0.0446,0.0569,0.03185,0.0095,0.12118226,water
0.0448,0.05605,0.03165,0.00945,0.111551814,water
0.04465,0.0544,0.0317,0.00955,0.09843515,water
0.04515,0.05265,0.0317,0.0098,0.07668712,water
0.0443,0.05245,0.0311,0.0096,0.084237725,water
0.0446,0.0558,0.0306,0.0103,0.11155378,water
0.0465,0.0586,0.031,0.01,0.11512844,water
0.0465,0.0586,0.031,0.01,0.11512844,water
0.0459,0.0586,0.0313,0.0123,0.12153113,water
0.0483,0.0598,0.0355,0.0127,0.10638296,water
0.0466,0.0595,0.0337,0.0127,0.12158343,water
0.0453,0.0583,0.0327,0.0127,0.12548263,water
0.0479,0.0568,0.0321,0.0127,0.08500479,water
0.047,0.0572,0.0326,0.0145,0.09788869,water
0.0482,0.0593,0.032,0.0134,0.10325583,water
0.0478,0.0573,0.0329,0.0138,0.09039011,water
0.0455,0.0574,0.0337,0.0146,0.115646265,water
0.0386,0.04285,0.0216,0.0076,0.05217922,water
0.038,0.0431,0.02175,0.00785,0.06288534,water
0.03725,0.04385,0.0216,0.00795,0.08138101,water
0.03815,0.0424,0.0217,0.00755,0.05276223,water
0.03925,0.0416,0.02195,0.00735,0.029066155,water
0.04205,0.0455,0.0223,0.00735,0.03940604,water
0.0404,0.04565,0.02335,0.00755,0.061011076,water
0.0418,0.0461,0.0256,0.00795,0.04891925,water
0.0418,0.047,0.0258,0.0072,0.058558546,water
0.042,0.0458,0.02455,0.0071,0.043280195,water
0.0406,0.04695,0.0248,0.0071,0.07252998,water
0.03935,0.0445,0.0237,0.00675,0.061419223,water
0.03835,0.0442,0.02325,0.00685,0.07086612,water
0.0392,0.04425,0.0229,0.0069,0.060515273,water
0.0392,0.04425,0.0229,0.0069,0.060515273,water
0.0389,0.04305,0.02265,0.00765,0.05064063,water
0.03785,0.04255,0.02245,0.0076,0.058457725,water
0.03765,0.0428,0.0226,0.00745,0.064014934,water
0.03745,0.04355,0.02275,0.00725,0.07530863,water
0.0371,0.04375,0.02275,0.00755,0.082251094,water
0.03725,0.0437,0.02255,0.00755,0.07967878,water
0.03705,0.04335,0.0228,0.00755,0.07835819,water
0.03745,0.0447,0.02575,0.008,0.08825319,water
0.0434,0.0489,0.0284,0.0082,0.059588302,water
0.042,0.04985,0.02855,0.00825,0.085465424,water
0.04235,0.0498,0.02825,0.00845,0.08084644,water
0.0428,0.04955,0.0276,0.00855,0.073091485,water
0.04225,0.0501,0.0282,0.0083,0.0850027,water
0.0418,0.05,0.02845,0.0077,0.08932462,water
0.0429,0.04985,0.0276,0.0078,0.0749326,water
0.0427,0.05075,0.0273,0.00785,0.08614231,water
0.0444,0.05085,0.0292,0.00815,0.067716554,water
0.0451,0.05605,0.02925,0.00925,0.10825506,water
0.04405,0.0568,0.03135,0.00945,0.12642539,water
0.0446,0.0551,0.03165,0.0094,0.10531597,water
0.0459,0.0563,0.03185,0.0096,0.10176126,water
0.0451,0.0563,0.03125,0.00925,0.11045364,water
0.0445,0.057,0.03205,0.0091,0.123152696,water
0.04355,0.05635,0.03185,0.00935,0.12812814,water
0.0447,0.0554,0.03145,0.0093,0.1068931,water
0.0458,0.05475,0.0313,0.0095,0.08901043,water
0.04545,0.05505,0.03115,0.0097,0.09552241,water
0.04435,0.05435,0.0299,0.0098,0.10131714,water
0.0431,0.0573,0.0296,0.0099,0.14143428,water
0.0431,0.0573,0.0296,0.0099,0.14143428,water
0.0462,0.0569,0.0306,0.0102,0.10378272,water
0.043,0.0572,0.0305,0.012,0.14171655,water
0.0442,0.0596,0.0366,0.0122,0.14836223,water
0.0485,0.0577,0.0359,0.0123,0.086628996,water
0.0455,0.0566,0.0318,0.0125,0.10871696,water
0.0508,0.06,0.0323,0.0124,0.08303249,water
0.0502,0.0608,0.0325,0.0128,0.0954955,water
0.0479,0.0584,0.0321,0.0129,0.09877708,water
0.0464,0.0578,0.0322,0.0133,0.10940499,water
0.0487,0.0591,0.0331,0.0141,0.09647493,water
0.038,0.04595,0.02195,0.00765,0.094699234,water
0.03895,0.04275,0.02215,0.0074,0.046511643,water
0.03805,0.04375,0.0218,0.0075,0.06968215,water
0.03855,0.04195,0.0223,0.0074,0.042236,water
0.03825,0.0422,0.0225,0.00745,0.04909882,water
0.03885,0.0447,0.0227,0.00725,0.07001798,water
0.0394,0.04615,0.0237,0.00795,0.07890122,water
0.04195,0.04615,0.0254,0.0075,0.047673102,water
0.04375,0.04725,0.0259,0.0071,0.038461536,water
0.0424,0.0462,0.0253,0.00725,0.042889405,water
0.04135,0.04705,0.0254,0.0071,0.064479634,water
0.04055,0.04715,0.02425,0.0071,0.075256556,water
0.0395,0.04655,0.0242,0.00705,0.081929065,water
0.0395,0.04655,0.0242,0.00705,0.081929065,water
0.0394,0.0444,0.02255,0.00695,0.059665855,water
0.03925,0.0444,0.0228,0.0077,0.06156602,water
0.039,0.04335,0.02265,0.00755,0.052823305,water
0.03905,0.0433,0.02275,0.0078,0.051608954,water
0.0386,0.0433,0.02255,0.00735,0.057387028,water
0.0372,0.04355,0.02245,0.00715,0.078637764,water
0.03775,0.0436,0.022,0.00755,0.07191152,water
0.03655,0.043,0.02345,0.00785,0.0810811,water
0.03815,0.0455,0.0253,0.0078,0.08786608,water
0.0436,0.0489,0.02855,0.00825,0.0572973,water
0.0428,0.0507,0.0285,0.00825,0.08449197,water
0.0414,0.04955,0.02825,0.00855,0.08960968,water
0.04185,0.04905,0.02805,0.00875,0.079207905,water
0.04205,0.05005,0.02825,0.0078,0.08686212,water
0.04205,0.04945,0.0281,0.00815,0.0808743,water
0.04285,0.05025,0.0274,0.0081,0.079484455,water
0.0432,0.05095,0.02915,0.0083,0.08231542,water
0.0447,0.0523,0.0297,0.0084,0.07835049,water
0.0448,0.05615,0.0308,0.00945,0.11243191,water
0.0454,0.05785,0.0314,0.0094,0.120581105,water
0.0443,0.05655,0.0306,0.0095,0.121467516,water
0.0471,0.05695,0.03015,0.00945,0.09466602,water
0.04505,0.05395,0.02995,0.0088,0.089899,water
0.04425,0.0574,0.0303,0.00925,0.12936546,water
0.04335,0.05615,0.031,0.00915,0.12864321,water
0.0444,0.05495,0.0311,0.00895,0.106190234,water
0.0451,0.05485,0.0304,0.0093,0.09754878,water
0.0451,0.05525,0.03015,0.0097,0.10114599,water
0.0432,0.05235,0.02985,0.0097,0.095761366,water
0.0441,0.0505,0.03,0.0099,0.067653276,water
0.0441,0.0505,0.03,0.0099,0.067653276,water
0.0446,0.0513,0.0298,0.01,0.06986446,water
0.0426,0.0506,0.0309,0.012,0.085836925,water
0.0462,0.056,0.0317,0.012,0.09589043,water
0.0493,0.0526,0.0318,0.0111,0.032384694,water
0.0493,0.0529,0.032,0.0107,0.03522506,water
0.0502,0.0532,0.0311,0.0109,0.029013526,water
0.0491,0.0607,0.0323,0.0117,0.105646625,water
0.0479,0.0568,0.0323,0.0127,0.08500479,water
0.0472,0.0572,0.0326,0.0129,0.09578542,water
0.0494,0.0594,0.0329,0.0137,0.09191174,water
0.04015,0.04645,0.0221,0.00745,0.072748244,water
0.03865,0.046,0.022,0.0074,0.086828135,water
0.0387,0.0437,0.022,0.00725,0.060679603,water
0.03925,0.04265,0.02225,0.00725,0.041514017,water
0.03925,0.0417,0.0226,0.00735,0.0302656,water
0.03825,0.0449,0.02325,0.00745,0.079975955,water
0.0401,0.0461,0.02455,0.00785,0.06960558,water
0.0422,0.0454,0.0252,0.0074,0.036529705,water
0.04285,0.04785,0.0257,0.00715,0.05512682,water
0.0413,0.04825,0.025,0.0072,0.07761029,water
0.04275,0.0473,0.02455,0.0071,0.050527472,water
0.0427,0.04625,0.0235,0.00715,0.039910067,water
0.041,0.0465,0.0232,0.0071,0.062857136,water
0.041,0.0465,0.0232,0.0071,0.062857136,water
0.0382,0.0468,0.0229,0.0071,0.101176485,water
0.0377,0.0437,0.023,0.0078,0.07371004,water
0.0377,0.0439,0.0214,0.0077,0.075980395,water
0.0383,0.0424,0.0222,0.0077,0.05080544,water
0.0371,0.0413,0.0214,0.0072,0.053571433,water
0.0377,0.0414,0.0212,0.0071,0.046776224,water
0.0369,0.0411,0.0214,0.0073,0.05384616,water
0.038,0.04,0.0231,0.0078,0.025641032,water
0.0377,0.0432,0.0226,0.0075,0.06798517,water
0.0368,0.0473,0.0282,0.0074,0.12485135,water
0.0396,0.0473,0.0272,0.0074,0.0886076,water
0.0409,0.0478,0.02785,0.0086,0.07779032,water
0.04165,0.04825,0.0276,0.0085,0.07341491,water
0.04105,0.04895,0.0277,0.00785,0.08777781,water
0.04175,0.04965,0.0291,0.0084,0.08643326,water
0.044,0.05215,0.029,0.00795,0.08476339,water
0.04425,0.0536,0.0275,0.009,0.095554404,water
0.0443,0.05485,0.02905,0.00855,0.10640443,water
0.04345,0.0558,0.0302,0.0095,0.12443321,water
0.04485,0.05765,0.0314,0.0097,0.12487806,water
0.04595,0.058,0.03175,0.00975,0.11592112,water
0.04655,0.05705,0.0317,0.0097,0.10135138,water
0.0458,0.0569,0.0313,0.00975,0.10808177,water
0.04415,0.0576,0.03135,0.00925,0.13218674,water
0.04425,0.05535,0.0314,0.00915,0.11144576,water
0.04475,0.0557,0.03095,0.00975,0.109009445,water
0.0444,0.0554,0.03035,0.00965,0.11022044,water
0.0445,0.05485,0.0301,0.0097,0.10417715,water
0.0422,0.05085,0.0294,0.00965,0.09296078,water
0.0442,0.0509,0.0304,0.0098,0.070452176,water
0.0442,0.0509,0.0304,0.0098,0.070452176,water
0.044,0.0521,0.0289,0.01,0.08428719,water
0.0454,0.0511,0.03,0.01,0.059067354,water
0.0446,0.0511,0.0319,0.012,0.06792061,water
0.0452,0.0533,0.0314,0.0121,0.082233496,water
0.0452,0.0531,0.0292,0.0112,0.08036622,water
0.0443,0.0534,0.0288,0.0106,0.09314225,water
0.0445,0.056,0.0287,0.0109,0.114427865,water
0.0469,0.0561,0.0315,0.0123,0.089320384,water
0.0473,0.057,0.0327,0.0128,0.09300096,water
0.0501,0.059,0.0326,0.0136,0.08157655,water
0.0419,0.0461,0.02245,0.00695,0.047727276,water
0.04085,0.04495,0.022,0.00685,0.047785576,water
0.0411,0.04445,0.02155,0.0069,0.0391584,water
0.0388,0.04465,0.0218,0.00715,0.070101835,water
0.0383,0.0417,0.0231,0.00715,0.042500023,water
0.03985,0.0391,0.02365,0.00715,-0.009499703,water
0.0398,0.04615,0.0244,0.00775,0.07388016,water
0.03965,0.04605,0.0245,0.0073,0.074679114,water
0.0425,0.0475,0.02505,0.00715,0.05555554,water
0.04215,0.0472,0.0245,0.0071,0.056519344,water
0.04245,0.04685,0.0236,0.0071,0.049272116,water
0.0417,0.0462,0.0233,0.00725,0.05119452,water
0.0403,0.0466,0.0228,0.0072,0.07249711,water
0.0403,0.0466,0.0228,0.0072,0.07249711,water
0.0404,0.0466,0.023,0.0075,0.07126438,water
0.0376,0.0467,0.0251,0.0082,0.10794783,water
0.0382,0.0462,0.028,0.0078,0.09478675,water
0.0382,0.0429,0.0235,0.0079,0.05795316,water
0.0369,0.0423,0.0216,0.0071,0.06818184,water
0.0368,0.0424,0.0221,0.0072,0.070707045,water
0.0376,0.0429,0.0216,0.0072,0.065838516,water
0.0377,0.0416,0.0215,0.00795,0.049180314,water
0.0388,0.0407,0.0218,0.0075,0.023899352,water
0.0403,0.0407,0.0233,0.0073,0.004938263,water
0.0419,0.0459,0.025,0.0075,0.045558054,water
0.04145,0.0469,0.0265,0.00865,0.061686467,water
0.04105,0.04765,0.02685,0.00845,0.07440812,water
0.04125,0.04885,0.0273,0.00785,0.0843507,water
0.043,0.05,0.02905,0.0088,0.075268805,water
0.04365,0.05235,0.02685,0.00855,0.09062498,water
0.0444,0.0498,0.02765,0.00885,0.05732486,water
0.04305,0.05195,0.0291,0.00925,0.093684226,water
0.0437,0.0569,0.02975,0.00935,0.13121273,water
0.0453,0.0584,0.0313,0.00965,0.12632596,water
0.04695,0.0583,0.03145,0.00965,0.10783847,water
0.0467,0.05815,0.03175,0.00975,0.10920362,water
0.04645,0.05785,0.03175,0.01,0.10930009,water
0.045,0.05705,0.0314,0.0093,0.11807936,water
0.04405,0.05535,0.0312,0.009,0.11368207,water
0.0444,0.056,0.0312,0.0096,0.115537874,water
0.04415,0.055,0.03115,0.0096,0.109430164,water
0.044,0.054,0.03025,0.00965,0.10204083,water
0.04365,0.05005,0.0291,0.00975,0.06830309,water
0.0448,0.0506,0.0287,0.0099,0.06079666,water
0.0448,0.0506,0.0287,0.0099,0.06079666,water
0.0454,0.0524,0.0288,0.01,0.071574636,water
0.0453,0.0518,0.0289,0.01,0.06694131,water
0.0441,0.0514,0.0314,0.01,0.07643976,water
0.0452,0.0529,0.0312,0.0101,0.07849133,water
0.046,0.0527,0.0292,0.0102,0.067882486,water
0.0458,0.0537,0.0287,0.011,0.07939698,water
0.0443,0.0549,0.0298,0.011,0.10685484,water
0.0451,0.0553,0.0301,0.0124,0.101593636,water
0.0477,0.0567,0.0302,0.0128,0.0862069,water
0.0491,0.0586,0.0298,0.0137,0.08820799,water
0.0389,0.0465,0.0226,0.00665,0.088993,water
0.04015,0.0441,0.02185,0.00685,0.04688427,water
0.03825,0.04425,0.02175,0.0067,0.072727285,water
0.0378,0.0437,0.0222,0.00705,0.072392635,water
0.0389,0.04345,0.0225,0.0072,0.055252004,water
0.03995,0.043,0.02365,0.0072,0.036769178,water
0.03805,0.04345,0.02345,0.0077,0.06625769,water
0.0415,0.04645,0.02505,0.0072,0.056282,water
0.04155,0.04665,0.0249,0.00725,0.057823136,water
0.0415,0.0465,0.0248,0.00725,0.056818213,water
0.0414,0.04675,0.02405,0.00715,0.060692012,water
0.0411,0.04665,0.0236,0.00715,0.06324787,water
0.0395,0.0467,0.0229,0.0072,0.08352667,water
0.0395,0.0467,0.0229,0.0072,0.08352667,water
0.0406,0.0457,0.0239,0.0077,0.05909614,water
0.0415,0.0453,0.0243,0.0077,0.043778818,water
0.0412,0.0456,0.0272,0.0078,0.050691243,water
0.0407,0.046,0.0279,0.0086,0.061130337,water
0.0379,0.0462,0.026,0.0084,0.09869202,water
0.0368,0.0468,0.0224,0.0078,0.1196172,water
0.0376,0.0452,0.0226,0.0073,0.091787465,water
0.0378,0.0409,0.0209,0.008,0.039390095,water
0.0377,0.0407,0.0216,0.0074,0.038265288,water
0.0368,0.0408,0.0228,0.0072,0.0515464,water
0.0358,0.0409,0.0228,0.0074,0.06649283,water
0.04005,0.047,0.0255,0.00895,0.079839155,water
0.0401,0.0472,0.0247,0.00855,0.08132876,water
0.04,0.04885,0.0257,0.008,0.09960609,water
0.0429,0.04715,0.0246,0.00825,0.047196016,water
0.0436,0.04855,0.02685,0.0089,0.053716745,water
0.04185,0.0491,0.0278,0.0089,0.07971413,water
0.04255,0.0508,0.02885,0.00925,0.08837705,water
0.0458,0.0546,0.0291,0.00935,0.0876494,water
0.0451,0.0592,0.0303,0.0094,0.13518697,water
0.0467,0.0586,0.0316,0.0097,0.113010444,water
0.04615,0.0581,0.03175,0.00985,0.11462831,water
0.0463,0.05805,0.03165,0.01,0.1126018,water
0.04525,0.05675,0.0316,0.0093,0.112745106,water
0.0442,0.0555,0.0312,0.0092,0.11334003,water
0.04455,0.05505,0.03075,0.00955,0.10542168,water
0.047,0.0545,0.0314,0.0096,0.07389163,water
0.0452,0.05075,0.0302,0.00955,0.057842597,water
0.04275,0.0506,0.02845,0.0099,0.08409211,water
0.04275,0.0506,0.02845,0.0099,0.08409211,water
0.0418,0.0506,0.0292,0.0102,0.0952381,water
0.0421,0.0509,0.0289,0.01,0.094623655,water
0.0426,0.0512,0.0287,0.0102,0.091684446,water
0.0448,0.0519,0.0312,0.0112,0.07342297,water
0.0466,0.0519,0.0308,0.0121,0.05380711,water
0.0469,0.053,0.0312,0.0119,0.06106105,water
0.0462,0.0533,0.03,0.012,0.071356796,water
0.0452,0.0547,0.0298,0.0112,0.09509506,water
0.0462,0.055,0.03,0.0117,0.08695652,water
0.0469,0.0579,0.0304,0.0124,0.10496183,water
0.0484,0.0586,0.0308,0.0132,0.09532712,water
0.03805,0.04355,0.022,0.00635,0.06740196,water
0.03715,0.04275,0.0216,0.0068,0.070087634,water
0.03655,0.04275,0.0218,0.0066,0.07818412,water
0.0369,0.0435,0.0223,0.0072,0.08208955,water
0.0372,0.0427,0.02275,0.0068,0.06883605,water
0.0399,0.0436,0.02355,0.00685,0.04431137,water
0.03895,0.04265,0.0231,0.00725,0.04534313,water
0.0398,0.0469,0.02525,0.00765,0.08189159,water
0.04245,0.04675,0.02545,0.00795,0.0482063,water
0.0424,0.0469,0.02505,0.0075,0.050391957,water
0.04115,0.04835,0.0271,0.0076,0.08044692,water
0.04195,0.04975,0.0266,0.0075,0.08505999,water
0.04195,0.04975,0.0266,0.0075,0.08505999,water
0.041,0.0472,0.0262,0.0077,0.07029479,water
0.0403,0.0468,0.0266,0.0085,0.07462685,water
0.042,0.0464,0.0274,0.0086,0.049773756,water
0.0422,0.046,0.0281,0.0089,0.04308391,water
0.0419,0.046,0.0279,0.0079,0.046643898,water
0.0423,0.0469,0.028,0.008,0.0515695,water
0.0398,0.047,0.0224,0.0079,0.0829493,water
0.0377,0.0476,0.0228,0.0081,0.116060965,water
0.0374,0.0464,0.0233,0.0081,0.10739856,water
0.0372,0.0422,0.0233,0.0074,0.06297228,water
0.0366,0.0415,0.0231,0.0072,0.06274004,water
0.0353,0.0404,0.0228,0.0074,0.06737116,water
0.03835,0.0463,0.0253,0.009,0.093916126,water
0.03985,0.04725,0.025,0.0085,0.0849598,water
0.04005,0.04735,0.02445,0.00825,0.08352403,water
0.0425,0.04715,0.02595,0.00815,0.05186838,water
0.04095,0.0487,0.0272,0.00885,0.0864473,water
0.04035,0.04905,0.02795,0.00805,0.097315416,water
