BLUE,GREEN,RED,NIR,SWIR,NDVI,NDBI,REI
1093.5,1158.6666,1310.0,1462.5,2164.0,0.05500450856627592,0.1934371984006618,0.0002305232455986225
1607.6666,1722.0,1768.5,1943.0,2034.4,0.04701603125420989,0.022979836073817088,0.00010728474341898384
828.0,848.3571,840.25,1293.2,1894.3334,0.21230870186786663,0.1885888944724469,0.0004339298033659969
694.6,1029.3334,874.0,3398.0,2666.0,0.5908239700374532,-0.12071240105540897,0.001143740136013438
1251.5,1334.0,1653.6,1769.0,2600.5,0.03371705720797057,0.19029637258267537,0.00023356339892290038
990.25,1080.0,1153.1666,1319.2,2080.25,0.06715565563780064,0.22387445027872155,0.00025155679203338495
718.25,1050.0,940.5,3452.0,3135.3333,0.571770062606716,-0.048072062787531976,0.0011010527816610824
1240.0,1299.0,1594.5,1767.3334,2613.0,0.051410459542700716,0.19305987073951952,0.0002404335189713581
770.75,890.0,1879.0,2182.0,3669.5,0.07461216449150455,0.25420832265231136,0.0008380550945881386
741.3333,1081.5,970.0,3316.6667,2741.0,0.5474339070961595,-0.09503109505843235,0.0010460024147602711
1542.6666,1557.5,1732.6666,1882.0,2634.3333,0.04131318777781608,0.16658055329973095,0.000116802861367038
1241.0,1334.6666,1458.8,1926.8,2682.0,0.13823251417769378,0.16386044089567783,0.000286575624373821
1680.3334,1783.3334,1945.0,2119.0,2728.25,0.04281496062992126,0.12568982412708238,0.00012312600019490598
1723.0,1830.0,1811.3334,2024.0,2299.0,0.05544931243787046,0.06361323155216285,8.626184165879516e-05
743.5,1063.3334,914.0,3198.0,2691.5,0.5554474708171206,-0.08600050938110196,0.0010309079171796007
860.0,956.8333,1154.5,1444.5,1871.5,0.11158137745286649,0.1287696019300362,0.0004699631627676609
1266.6666,1367.3334,1653.3334,1734.0,2567.3333,0.023814189651364115,0.19373836944930534,0.00021260461126441476
1782.5,1854.0,1924.6666,2010.0,2527.0,0.021687580848654364,0.11395195062816839,6.346177718081864e-05
979.75,1131.3334,1076.0,1993.3334,2084.8,0.29887056257883227,0.022428545373233792,0.0005184671307796611
2168.0,2644.0,2618.0,2809.3333,2599.25,0.03525364841698588,-0.03884257454257934,0.000105249725378547
1210.6666,1304.0,1283.0,1502.0,1736.25,0.07863554757630162,0.0723384544121053,0.0001600800488093906
1225.3334,1234.0,1364.4,1632.5,2632.2,0.08945910774466946,0.23441273712101668,0.00020338100957024833
1275.5,1372.0,1555.3334,1769.3334,2362.0,0.06436735254191488,0.14345649276332917,0.00021865024320554848
1536.0,1624.0,1896.5,2075.4,2990.5,0.045041415947027895,0.18063917566473875,0.00016909675061502127
382.5,550.25,371.5,3013.3333,1941.25,0.7804914055885707,-0.21638213247923388,0.002276568860203071
734.0,1060.0,851.5,3143.0,2585.875,0.5736637877080987,-0.09724858720080296,0.0010428097424143058
965.0,1086.75,1058.5,2045.5,2024.25,0.3179768041237113,-0.005221450949075496,0.0005468247473497599
372.5,522.5,354.0,2698.0,1835.4,0.7680209698558322,-0.19027661357921208,0.002307723605070145
846.5,932.0,1414.5,1417.3334,2215.25,0.0010005532105101887,0.2196554110774167,0.00047522321460375825
742.75,1056.5,867.0,3202.0,2659.1667,0.5738510690587368,-0.09261522966067487,0.0010326529112581948
1062.6666,1116.5,1291.6666,1361.0,1761.0,0.02613724619595994,0.12812299807815503,0.0002060811314922236
803.5,945.0,2358.0,2644.8,3986.25,0.05732789637802834,0.20229827855317029,0.0008653776379613014
979.0,1014.3333,1056.3334,1300.375,1717.7916,0.10355188618159125,0.1383013780617677,0.00025218392653610517
381.0,566.0,375.0,3110.0,1929.5,0.7847919655667145,-0.23424942950689553,0.00229709937543139
1478.0,1627.0,1697.0,1912.0,2066.0,0.05957328899972292,0.038712921065862244,0.0001534735954690634
1015.6667,1164.0,1122.5,1834.0,1926.3334,0.2406561812954507,0.02455457805948802,0.0004388865723060233
899.0,999.2,1178.0,1289.0,1751.0,0.0449939197405756,0.15197368421052632,0.0003361779156969227
746.0,898.6667,1958.0,2294.5,2585.75,0.07912992357436802,0.059679319706982224,0.0009034467207101086
1052.6666,1175.3334,1434.0,1638.5,2097.0,0.06655817737998372,0.12274126622942043,0.0003393317282637808
412.33334,606.0,418.0,3292.0,2041.0,0.7746630727762803,-0.23457716107256704,0.002116323011959906
732.6667,1060.0,891.5,3238.0,2686.0,0.5682285991040078,-0.09318028359216746,0.0010546050799132623
966.0,1161.3334,1091.0,2314.0,2185.0,0.3591776798825257,-0.028673038452989554,0.0006024209456578768
1404.0,1560.6666,1768.0,1930.0,2514.25,0.043807463493780424,0.13146200146256398,0.00019397783637268822
1205.3334,1257.0,1288.0,1765.0,2507.6667,0.1562397641663937,0.1738180747868773,0.0002628556567145156
662.5,835.0,1415.3334,2391.0,2470.75,0.25632715200407824,0.016403558389468813,0.0010895543038970871
371.0,553.75,363.5,2752.0,1835.4,0.7666506178783502,-0.19980817020534508,0.002325776756689172
410.0,525.0,371.0,2906.0,1879.6666,0.7735733902960025,-0.2144598622896129,0.002089811665770794
1207.0,1241.3334,1367.3334,1560.0,2537.0,0.06581641845100392,0.23846717110080548,0.00018731957887587028
1177.0,1224.6666,1268.0,1385.0,1687.4,0.044101017715793445,0.0984246842859003,0.0001274876955986099
693.6667,1049.5,924.5,3510.0,2864.5,0.5830420566016462,-0.10126284414463879,0.0011550491185832856
1225.3334,1286.0,1304.5714,1338.0,1688.3334,0.012650027166721006,0.11576166723732421,6.866422433661857e-05
1286.0,1374.0,1380.8,1480.2,1739.3334,0.03474309681929399,0.08048787442304525,0.00010194132610022357
695.0,1045.5,833.0,3278.0,2590.25,0.594745803940647,-0.11719848336386486,0.0011321558561780732
384.5,572.5,392.0,3023.3333,1990.0,0.7704470014683487,-0.2061170159981184,0.0022641309736155736
850.125,1159.5,1121.5,2995.0,3006.0,0.4551196404712741,0.0018330278286952174,0.000841418028922243
1142.0,1241.3334,1369.0,1656.0,2490.0,0.09487603305785124,0.2011577424023155,0.00027155421997371104
732.0,1060.0,887.0,3243.0,2695.5,0.5704600484261502,-0.0921949987370548,0.0010563206974493074
363.0,520.0,360.0,2934.0,1869.0,0.7814207650273224,-0.221736414740787,0.002407357468707162
1335.0,1446.0,1536.0,1751.3334,2185.0,0.06550397352455944,0.11017019036039986,0.0001779368773570958
660.0,1021.0,798.0,3287.5,2615.8,0.6093501407416473,-0.11378381583182284,0.0012091369799186623
734.5,1058.0,1083.3334,3215.0,2819.0,0.49592863131556997,-0.06562810739144846,0.001049000214621088
1170.0,1260.6666,1528.0,1691.3334,2290.5,0.050735161508901186,0.15047505503369377,0.0002632263908925662
714.3333,1042.6666,998.0,3152.8,2858.0,0.5191288426327455,-0.04904505223930262,0.0010812147572674033
1338.6666,1415.0,1521.6666,1750.6666,2279.5,0.06998064866988483,0.1312187441581199,0.00017566977296374617
1077.0,1158.0,1403.0,1578.0,2458.0,0.05870513250587051,0.2180376610505451,0.00029451808376305933
1367.7142,1446.5,1493.5,1862.4,2091.6,0.1099258023183051,0.05796661608497719,0.00019406343225602054
940.25,994.5,1046.0,1256.5,1976.75,0.09142236699239957,0.22276347328539395,0.00026740101538401373
336.0,470.75,308.25,2414.0,1704.5834,0.7735329231334375,-0.1722477199320524,0.002554338072421262
1046.0,1149.5,1150.0,1749.5,1868.875,0.20675978617002932,0.03299132898055066,0.0003840638872670128
966.4,1021.3333,1036.0,1175.3334,1417.9584,0.06300877108806839,0.09355869632565067,0.00018375565395798557
374.0,554.5,384.25,2858.6667,1949.6666,0.7630219733982067,-0.1890468158686088,0.0023177860737198454
386.66666,518.5,365.0,2953.3333,1879.6666,0.7800100429935715,-0.222153263442029,0.0022418087046199553
561.0,614.0,1475.3334,1762.6666,2518.75,0.08873786287831996,0.17659654984287207,0.001213046640330636
1301.0,1335.5,1409.0,1658.0,2250.0,0.08118682751874796,0.15148413510747186,0.00016537608467255535
735.0,1100.5,928.5,3472.6667,2723.0,0.5780664249777224,-0.12099855210093859,0.0010711237684835416
714.3333,1049.0,930.0,3342.0,2998.0,0.5646067415730337,-0.05425867507886435,0.0010991460135615614
846.5,932.0,1414.5,1417.3334,2215.25,0.0010005532105101887,0.2196554110774167,0.00047522321460375825
987.5,1166.5,1129.0,2076.1667,2203.5,0.2955124611771363,0.02975308801500822,0.0005304641569530078
941.0,954.5,1011.6667,1064.3334,1736.3334,0.025369314770264214,0.23994285932193005,0.00012301331163788224
4242.6665,4417.5,4382.0,4276.0,4987.75,-0.012243012243012243,0.07683173660774524,1.8369696195309784e-06
401.0,591.5,396.0,3339.3333,1970.0,0.7879707280739847,-0.2579105930305788,0.0021888461436060896
3530.0,3653.0,3688.0,3624.0,4829.5,-0.0087527352297593,0.14260365529070798,7.3458481578800945e-06
386.5,535.5,378.5,3000.0,1886.8,0.7759360663016132,-0.2277973315871327,0.0022481720430107526
720.0,1063.3334,919.5,3267.5,2712.55,0.5607833771196561,-0.0928002274228476,0.001081342647665881
713.0,851.5,1910.0,2197.6,2585.75,0.07001655467913134,0.08114605872453408,0.0009461556737729674
388.66666,565.0,402.0,3133.0,2097.25,0.7725601131541726,-0.1980306868696525,0.002247932249364415
1442.0,1625.0,1692.0,2005.4,2105.0,0.08476226537566942,0.024231218372907728,0.00019469262513044304
1286.0,1337.0,1508.0,1668.0,2492.5,0.05037783375314862,0.19817329647878862,0.00017794622111168873
380.25,556.3333,371.5,3058.6667,2038.625,0.783392451451412,-0.2001144450885556,0.00229686852728626
913.8333,919.8,1162.0,1509.2,1950.25,0.12997903563941302,0.12749136423419907,0.0004312169057965715
854.75,927.0,928.3333,1131.3334,1894.3334,0.09855968443826373,0.2521758179056597,0.00028568576056176606
1000.5,984.0,1073.0,1250.0,1943.3334,0.07619457597933707,0.21711901425638802,0.00019930104842735897
1544.8,1619.0,1671.0,1975.2,2486.0,0.08342932367944711,0.1144983412534744,0.00014096389223001264
1362.0,1434.0,1526.6666,1737.3334,2185.0,0.06454252450980391,0.11413272517833391,0.00015850325604381733
1410.0,1462.0,1479.0,1518.0,1800.3334,0.013013013013013013,0.08508289130923372,5.042256914194794e-05
700.0,1042.5,839.5,3282.0,2736.5,0.5926240446439404,-0.09063720196062142,0.0011222759164456453
1742.6666,1831.3334,1867.0,2222.0,2091.6,0.08681829298116898,-0.030229970326409512,0.00012371723020915582
1286.0,1354.0,1413.0,1768.0,2357.5,0.11160012574662057,0.14289177069446127,0.00021182939734975935
3740.0,3885.0,3920.5,3857.0,5298.5,-0.008164577306332368,0.15744634372781388,8.108649246654506e-06
1789.0,1914.6666,1941.7142,2236.5,2059.0,0.07055306068319812,-0.04132231404958678,0.000111781801922647
742.0,1068.0,967.5,3268.5,2751.25,0.5432011331444759,-0.08592549524481914,0.0010403560558378635
1219.3334,1398.0,1401.0,1933.5,2117.3333,0.15969410706252812,0.045381600867159796,0.00030267521601802603
325.0,437.0,292.33334,2194.0,1716.6666,0.7648478300982763,-0.12205934405147194,0.0026130942727237137
388.75,508.33334,363.33334,2996.0,1879.6666,0.7836872359918887,-0.22896015900677044,0.002232825293677865
401.5,636.0,380.0,3086.0,1943.8,0.7807270628967109,-0.22708656407809455,0.0021612330581306884
3401.0,3584.0,3600.0,3707.0,4979.3335,0.01464349254139866,0.14647532241307562,2.4264119219608835e-05
1356.0,1464.4,1478.0,1617.5,1811.5,0.045065417541592635,0.05657626130067075,0.00011913724587945725
894.0,1190.0,1154.0,3009.0,2994.0,0.44559212106653856,-0.0024987506246876563,0.0007853534368960158
983.8333,1159.0,1083.0,2082.0,2197.4,0.31563981042654027,0.026966397158480183,0.0005355805788216832
918.8,1050.6666,967.5,2062.5,2027.75,0.3613861386138614,-0.008495813214351201,0.000602871506981096
897.0,1058.0,988.5,2070.4,2023.0,0.35368923469220964,-0.01157961596716668,0.0006311251518917189
728.6667,1080.0,896.0,3251.5,2602.75,0.5679324894514768,-0.11081692787291283,0.001063359878003881
1303.0,1414.3334,1387.0,1423.0,1561.5,0.012811387900355872,0.04640643323839839,6.466938852937499e-05
761.0,1085.75,957.25,3379.0,2720.0,0.5584894782358029,-0.10805050008198065,0.0010167787919673698
392.5,597.0,392.0,3192.5,2012.0,0.7812805133212443,-0.22682294168508021,0.0022288579391621286
1300.0,1449.0,1428.0,1809.5,2007.75,0.11783783783783784,0.051935293732398975,0.0002164254376137216
1651.3334,1752.0,1765.0,1949.75,2214.6667,0.04973416784440406,0.06361435924507752,9.262887025411715e-05
1283.0,1413.0,1625.0,1814.0,2362.0,0.05495783658040128,0.13122605363984674,0.0002279776195530093
967.0,998.0,1284.0,1449.0,2287.0,0.06037321624588365,0.22430406852248394,0.0003436396717029128
1918.0,2067.0,2323.0,2405.0,2313.0,0.01734348561759729,-0.01949978804578211,0.00010552100182115816
1464.0,1564.0,1604.0,1767.5,1863.1666,0.04849473528103218,0.026349596517620213,0.00011720918556994656
944.5833,1209.3334,1189.0,2803.3333,2958.1428,0.40435834853768343,0.026869763462179477,0.0007012073377681625
976.0,1060.0,1188.0,1321.0,2020.75,0.05300916699880431,0.20939627440712202,0.00026731400562676614
884.5,1001.0,1123.3334,1661.5,2416.5,0.1932491186007752,0.1851397743992153,0.000528119383527671
813.6667,931.0,1938.5,2485.3333,3340.5,0.12361073822560172,0.1467887349265555,0.0008256292335764601
1523.5,1653.0,1704.0,1761.0,1953.875,0.01645021645021645,0.05191964736363942,8.846608927178254e-05
675.0,1004.0,848.0,3413.0,2553.0,0.6019713682234217,-0.1441501843781428,0.00118672600585648
1350.6666,1315.0,1470.0,1700.0,2507.0,0.07255520504731862,0.19182315188970764,0.0001520273085789925
717.0,970.5,854.0,3124.0,2750.5,0.5706385118149824,-0.0635798791386501,0.001073101052503932
622.6,726.0,1858.8334,2443.0,3083.3333,0.1357947985619341,0.11586946809740914,0.001194915661429535
760.5,1080.0,937.0,3248.0,2677.3333,0.55221027479092,-0.09630963713045479,0.0010057201724623102
1486.0,1544.0,1656.5,1891.0,2745.0,0.06610288935870332,0.18421052631578946,0.0001440298557887733
1173.0,1197.5,1273.5,1339.0,2142.75,0.02507177033492823,0.23084655704746176,0.00010559890482485213
1346.1666,1458.6666,1888.8334,2021.3334,2038.6666,0.03388602245817237,0.00426926108374385,0.00024794298158473197
3632.6667,3796.6667,3793.0,3784.0,4393.5,-0.0011878051999472086,0.07453378171812901,1.1006222440442863e-05
1158.0,1204.5,1280.0,1357.0,1797.3334,0.0291998483124763,0.13959634070387106,0.0001265289175800804
989.425,996.3333,1098.0,1694.5,2444.25,0.21360787824529992,0.1811537299909393,0.00042011883137786714
1694.0,1842.0,1848.0,1853.0,1911.0,0.0013509862199405566,0.015409139213602551,5.0623480698604036e-05
1271.3334,1304.0,1342.0,1519.25,2246.0,0.061948449104412405,0.19301507204036916,0.0001282553334779192
984.2,1135.3334,1077.0,1940.0,1984.0,0.2860457408021213,0.011213047910295617,0.0005000816203523488
1096.6666,1144.0,1258.0,1286.0,1736.6666,0.0110062893081761,0.14909570245028017,0.000134126877952014
2020.0,2211.3333,2218.0,2341.0,2313.0,0.02697960078964685,-0.006016330038676407,6.78480398363108e-05
884.0,949.5,960.1667,1101.6666,1382.75,0.06862819608161339,0.11313859358370089,0.00022325353283105562
673.75,1010.25,803.0,3270.0,2681.0,0.6056960471397005,-0.09897496219122837,0.0011766732043694968
1341.25,1521.3334,1632.0,1733.5,1960.5,0.030158965978309315,0.06145100162425555,0.00016857986186228746
1811.0,1907.5,1897.5,2206.1667,2023.5,0.0752172928664017,-0.04318701991341309,9.885162701912758e-05
714.2,1044.0,960.0,3200.0,2799.6667,0.5384615384615384,-0.06672592329170549,0.0010861472315436243
969.6667,1146.5,1094.0,2294.0,2203.5,0.3541912632821724,-0.02012229016120067,0.000594749047258461
1263.0,1323.0,1399.0,1672.0,2507.6667,0.08889612504070335,0.19993620543953905,0.00019352628550663194
1373.0,1446.6666,1576.6666,1753.2,2548.25,0.053015156823399474,0.18483302142300853,0.00015783158498114158
1093.0,1202.0,1194.8334,1765.2,1868.875,0.19268924465514478,0.028528580175147724,0.00034808656988596513
405.0,544.3333,363.66666,2953.0,1897.0,0.7807035211672433,-0.2177319587628866,0.0021252496000560505
921.5,992.0,1263.1666,1418.0,2385.5,0.05774851887234459,0.2543709741028001,0.0003795566869632025
1667.3334,1874.0,2162.0,2136.0,2537.0,-0.00604932526756631,0.08581211213353306,0.00013151639968797066
373.66666,540.6667,347.4,3248.0,1990.4286,0.8067530733715302,-0.2400665344565353,0.0023619791685203944
1804.0,1845.2,2000.0,2120.6667,2990.5,0.02928329534635748,0.1701829251626639,8.272804724969221e-05
1481.0,1521.3334,1578.5,1636.0,1872.5,0.01788769637579717,0.06740772409861764,6.392933622376422e-05
647.25,941.25,749.875,3435.2,2551.5,0.6416432202529225,-0.14761053668966206,0.00125195992722336
1099.0,1141.0,1118.0,1243.3334,1496.0,0.05307738415930592,0.09223652732449435,0.00010553258025416338
1575.3334,1624.0,1657.5,2194.0,2721.0,0.139296378034532,0.10722278738555442,0.00017888419439410154
2150.0,2181.5,2268.0,2278.0,2952.0,0.002199736031676199,0.12887189292543022,2.612256626458323e-05
2039.0,2121.3333,2084.0,2140.0,2952.0,0.013257575757575758,0.15946582875098192,2.313542239325637e-05
1754.5,1878.0,1876.0,2237.0,2167.0,0.08777048383175298,-0.01589464123524069,0.00012286565487330386
1227.2,1219.0,1351.0,1488.0,2484.0,0.04825642831983093,0.25075528700906347,0.00014270380817806632
659.75,726.5,1823.3,2129.5,3526.0,0.07746407609795589,0.24692776942799044,0.0010445486031805341
899.5,1192.0,1149.0,2827.0,3020.5,0.42203219315895374,0.03309106455750321,0.0007571551158447327
668.0,947.3333,740.0,3378.5,2332.0,0.6406458662134272,-0.18325890902723055,0.0011992214020205587
1194.0,1253.2,1383.0,1573.0,2471.3333,0.06427604871447902,0.22212148044277158,0.00020162416510837965
1516.0,1580.5,1636.0,1733.0,1833.75,0.02879192638765212,0.028247003574682836,8.254211454639304e-05
1456.0,1616.4,1835.0,1930.0,2604.5,0.025232403718459494,0.14874848384606904,0.00016856270070163336
386.0,626.5,436.5,2888.0,2009.0,0.7374041209204392,-0.17949765162344292,0.002238613670038008
1658.0,1731.0,1820.0,1960.0,2569.0,0.037037037037037035,0.13446676970633695,9.287621015856614e-05
1144.6666,1292.7333,1274.2858,1840.0,2088.3333,0.1816513436242749,0.06321594453301603,0.0003298504005934376
1136.3334,1182.0,1449.3334,1700.0,2465.0,0.07959354192223662,0.1836734693877551,0.0002915315669400847
1048.0,1164.0,1380.5,1516.6666,2032.0,0.04699992054305749,0.14521888305878045,0.00029457670032206326
1340.0,1368.0,1513.0,1816.0,2936.0,0.09101832382096725,0.2356902356902357,0.00019546199660323187
1057.0,1190.6666,1134.5,1704.6666,2016.875,0.20082181862804388,0.08389222358820334,0.0003591090760134862
401.5,602.5,399.25,2864.0,1961.0,0.755305293802191,-0.18715025906735752,0.00213617752177383
403.0,563.6667,373.33334,2564.0,1764.0,0.7458011762464793,-0.18484288354898337,0.0020861973092785096
692.0,1032.0,901.3333,3312.5,3049.6667,0.5722026782597213,-0.041311916583386565,0.0011415502736257454
1980.0,2470.0,2440.0,2711.0,2568.0,0.0526111434672879,-0.027088463724190187,0.00013611418397312277
1513.0,1749.5,1927.3334,1992.0,2212.0,0.016499387370311498,0.05233111322549953,0.00015882552667738324
1460.4,1537.5,1530.8,1608.5,1911.0,0.02475074061096424,0.08594970876544963,6.300353104799966e-05
362.0,494.25,334.875,2374.6667,1774.9,0.7528179765603903,-0.14453718746104263,0.002334869294977844
1380.6666,1477.0,1702.4,1896.6666,2671.0,0.053976939465360245,0.1695249386196444,0.00019690441136698754
3462.0,3628.0,3626.0,3628.3333,4997.0,0.0003216422383018686,0.15867986226109085,1.3237913459957196e-05
1363.3334,1384.6666,1719.5,1845.3334,2692.0,0.0352985359708535,0.18660004133705496,0.0001914483751031258
1006.3333,1156.5,1112.0,2234.0,2176.75,0.3353257621040048,-0.01297965198662359,0.0005455368808198161
1079.6,1149.25,1152.0,1238.3334,1687.4,0.03611772315945549,0.1534885577749497,0.000118622143862398
1143.3334,1418.6666,2054.0,2716.0,3224.0,0.13878406708595387,0.08552188552188553,0.000506004435544208
677.5,1020.8333,780.5,3265.0,2574.75,0.614139166975652,-0.11819855302024916,0.0011680120435019596
666.0,972.0,819.0,3407.6,2551.5,0.6124544551175886,-0.14366263361917064,0.0012062286734318014
1664.25,1724.75,1772.0,1862.0,1806.1111,0.02476609796367639,-0.01523642509083215,6.377601412328298e-05
365.41666,575.0,396.5,3147.0,2046.0,0.7762099619020743,-0.2120161756210283,0.0024122378184525672
829.5,1096.0,1033.6666,3126.0,2933.375,0.5030050725699987,-0.03178958225889634,0.0008845814733625998
1002.1667,1063.0,1114.6666,1345.0,2166.5,0.09364415486228905,0.23394560729033176,0.0002540900199738974
383.5,550.1667,372.5,2679.0,1883.5,0.7558577748648205,-0.17435616438356163,0.0022284774271400494
399.75,544.5,385.0,2872.0,1940.0,0.763586122198342,-0.1936824605153782,0.002148000702026319
690.3333,1005.5,878.5,3390.5,2742.5,0.588428203326306,-0.10565791619109734,0.0011519651796057014
395.5,595.5,419.0,2984.0,1913.5,0.753746694093447,-0.21858090862685042,0.0021877926494900083
1704.0,1811.3334,1910.75,1943.3334,1962.5,0.00845425399979668,0.004907172948032043,7.223232802007778e-05
4025.4,4245.0,4327.0,4113.0,5372.3335,-0.025355450236966826,0.13276639139783536,5.289668784128321e-06
974.6,1112.0,1079.5,2097.5,2164.0,0.32042807680201446,0.015604833978646017,0.0005487408866937299
1202.25,1323.0,1499.5,1632.6666,2319.5,0.042515809982776785,0.17378655039491503,0.0002190965978516223
1224.0,1318.0,1423.0,1736.6666,1714.3889,0.09927205610870464,-0.006455329391254385,0.0002409808232269657
1548.0,1634.1333,1785.0,1979.3334,2726.0,0.05162491717657102,0.15868516352103765,0.00014068335533635567
662.5,1005.5,754.5,3284.0,2559.5,0.6263464157484214,-0.12398391375032088,0.0012031112461414618
860.5,1074.0,2288.0,2584.0,2645.0,0.060755336617405585,0.011665710460891184,0.0007742184144941234
1078.3334,1223.0,1240.0,2194.6667,2055.6667,0.277950317566476,-0.03270331687391864,0.00047126988587615294
403.0,546.0,398.75,2730.0,1906.5834,0.745105872952457,-0.1775912409987061,0.00210985384252711
820.0,953.0,2305.5,2617.0,3330.75,0.0632808532249873,0.12000336261611534,0.0008363752974670907
955.1667,1123.0,1081.0,2037.2,2169.3333,0.30665127317041885,0.0314114475214067,0.0005554862898247269
1236.6666,1302.6666,1463.3334,1628.0,2550.0,0.053267175905387626,0.22067975107707036,0.00019421771689304802
1144.5,1269.0,1368.0,1781.0,2354.5,0.13115274690377898,0.13867730625075564,0.0003119890811174062
1001.0,1172.0,1115.3334,2091.0,2167.5,0.30429355849270073,0.017964071856287425,0.0005202412010030632
675.25,1036.3334,795.0,3212.4,2574.75,0.6032340170684234,-0.110183769212825,0.0011679096550773333
700.0,754.0,1772.0,2105.0,2884.3333,0.08589115295331441,0.1561998874679308,0.0009521518292496976
1167.5834,1190.6666,1258.4,1607.2,2465.0,0.12171970965940812,0.21064780708216688,0.00023406929474158097
1064.6666,1128.4,1182.0,1251.5,1665.0,0.028559687692623792,0.14177953025887194,0.0001400884431492062
347.0,507.33334,339.0,3148.5,1881.3334,0.8055913978494623,-0.2519301335109827,0.002556864334229582
1240.6666,1368.5,1367.0,1863.5,2069.5,0.15369137904349173,0.05237732011187389,0.0002691767206216438
1611.3334,2074.0,2054.5715,2485.0,2568.0,0.09481698878407356,0.01642588561250742,0.00021805421668959836
709.5,1015.0,868.0,3234.0,2736.5,0.5767918088737202,-0.08332635457666862,0.0010986801476396328
1129.3334,1243.3334,1507.0,1656.0,2392.75,0.047107176730951626,0.1819697437480704,0.0002813642297692256
1637.3334,1977.0,1971.3334,2468.6667,2419.0,0.11201200198171171,-0.010161638067505753,0.0002055466641937538
1569.0,1667.3334,1918.0,2040.6666,2701.0,0.03098684794521469,0.13926187893514064,0.00014721884799175972
756.0,1026.0,855.0,3318.0,2724.0,0.5902228612508986,-0.09831181727904667,0.0010200157182750028
952.6667,1114.0,1066.0,2100.0,2151.2,0.32659507264687304,0.012043658261196796,0.0005728932240962073
934.0,1006.0,1271.0,1454.0,2135.0,0.0671559633027523,0.18974644747840624,0.0003824963773179648
1676.0,1749.0,1957.3334,2201.0,3017.0,0.05859717741727973,0.15638175546186278,0.00014223490867299707
1766.0,1888.5,1906.0,2246.0,2117.3333,0.08188824662813102,-0.02948816676461553,0.00012094695417773458
1441.0,1557.5,1614.6666,1837.25,2185.0,0.06448110594560715,0.08645658524457704,0.00014956699176334103
735.5,977.5,871.5,2926.25,2716.5,0.5410440392337569,-0.03717159186566833,0.0010165029479803486
396.75,627.5,365.0,3159.3333,1878.1428,0.7928686256773728,-0.25433182700360596,0.0021984153550580984
952.25,1066.0,979.0,1704.8,1991.8,0.27043743945152393,0.07763891143212683,0.0004630790241539508
652.6,734.0,1848.6666,2149.0,3498.0,0.07512717543779163,0.23888790508234461,0.0010653670005632975
1195.0,1264.0,1550.5,1724.0,2632.2,0.05298518857840892,0.20848445893209674,0.0002565589862573621
1470.8334,1509.3334,1658.6666,1833.5,2745.5,0.050064449960663386,0.1991701244813278,0.00013439032136482903
382.6,593.0833,401.0,3423.3333,2110.5,0.790290244838231,-0.2372375944175983,0.002315530719789804
392.5,573.5,420.66666,2921.0,2021.25,0.7482294299216548,-0.18205270878648389,0.0021998175591290687
1221.0,1310.0,1606.0,1740.0,2613.3333,0.04004781829049611,0.20061255130637476,0.000244088266832214
957.0,1097.0,1028.0,2176.0,2086.0,0.35830212234706615,-0.02111684655091506,0.0005847622190838757
1318.8,1347.0,1298.0,1582.0,1724.0,0.09861111111111111,0.04295220810647308,0.00012605825232302564
728.8,1068.5,870.3333,3305.0,2977.75,0.583107149793287,-0.052087063785762604,0.001068081156257346
435.0,620.0,442.0,2904.6667,1965.0,0.7358565763360899,-0.1929632473614673,0.0019500940211617448
714.75,1024.0,808.0,3189.5,2564.0,0.5957473420888055,-0.10871643347527592,0.0010840451474852786
780.3,1129.0,1003.25,3286.0,2975.25,0.532202599522061,-0.049630664803353965,0.0009759862282995264
1226.4,1304.0,1602.6666,1733.5,2304.0,0.03921668660072311,0.1413003095975232,0.0002383327069129503
994.6667,1165.0,1099.0,2073.0,2115.0,0.30706179066834804,0.01002865329512894,0.0005224439836973827
1585.0,1624.0,1710.0,1843.0,2601.0,0.0374331550802139,0.17056705670567057,8.826554106434559e-05
884.0,1172.6666,1129.3334,3124.0,2994.0,0.46896549421684186,-0.02124877410918601,0.0008102027677105261
1227.3334,1363.5,1645.3334,1781.6666,2671.0,0.03978208345491685,0.19973051654035806,0.0002532959176854447
1471.5,1534.6666,1622.0,1985.1666,2185.0,0.10067918681660004,0.04791976416481777,0.0001757231842732271
370.66666,556.0,351.41666,2911.0,1835.4,0.7845666592445615,-0.2266138547109388,0.002347982727245982
1260.0,1192.0,1259.0,1686.6,2419.5,0.14516567083107004,0.17849053846715862,0.00020058279033512556
371.75,604.0,413.0,2994.0,1961.3334,0.7575579688875844,-0.20839497903410498,0.0023496579566465816
1256.0,1428.0,1492.5,1557.0,1542.5,0.02115100836202656,-0.00467817389901597,0.00015379513772329035
1323.0,1334.0,1554.0,1866.0,2692.0,0.0912280701754386,0.18121983326020183,0.0002197860910618704
411.0,583.5,430.2857,2706.5,1945.3334,0.7256518352528832,-0.16362722706277488,0.0020586003849058093
1616.0,1715.8334,1704.0,1832.0,1769.2,0.03619909502262444,-0.017438631567255346,7.291523199196312e-05
712.4,1057.0,845.0,3246.0,2707.5,0.5868980689318015,-0.09045099521289998,0.0010940985182686298
